 173;,Lafayette,=  71.92 ,19,12,69.81( 254),0,2,|,,0   2  | ,71.05,183 |   70.95,188 |   73.56
 174;,Missouri,=  71.87 ,8,23,80.40(  14),0,7,|,,2  14  | ,71.84,168 |   71.94,165 |   71.45
 175;,Oakland-Mich.,=  71.85 ,14,17,73.98( 113),0,3,|,,0   4  | ,71.6,174 |   71.79,168 |   71.81
 176;,Rutgers,=  71.82 ,10,22,79.74(  21),1,3,|,,2  10  | ,71.94,166 |   71.17,179 |   72.12
 177;,Tennessee-Martin,=  71.55 ,16,12,69.91( 244),0,1,|,,0   1  | ,71.13,180 |   71.38,174 |   71.80
 178;,Manhattan,=  71.52 ,19,14,69.84( 248),0,0,|,,0   0  | ,71.51,175 |   71.53,171 |   71.13
 179;,NC Wilmington,=  71.46 ,17,14,71.37( 184),0,1,|,,0   2  | ,71.06,182 |   71.31,177 |   71.65
 180;,Mercer,=  71.43 ,17,15,69.38( 279),0,0,|,,0   2  | ,71.37,177 |   71.51,172 |   71.00
Colleg,e Basketball 2014-2015,Div I games,onl,y  t,hrough games of,2015,Ma,rch,1,8 Wednesday,,, 
 ,, RATING ,W,L,SCHEDL(RANK) V,S top,25,|,VS,top 50 | GO,LDEN;_M,EAN  | PREDICTO,R;    | ELO;_SCOR
 , HOME ADVANT,AGE=[  3.34],,,,,,,,[ ,3.25],[  3.30],[  3.47]
 181;,Fort Wayne(IPFW),=  71.30 ,13,15,70.91( 200),0,0,|,,0   1  | ,72.08,164 |   70.72,191 |   70.88
 182;,Florida Gulf Coast,=  71.27 ,19,11,68.09( 324),0,1,|,,0   1  | ,70.72,192 |   71.04,184 |   71.71
 183;,Sacramento State,=  71.26 ,19,11,68.59( 314),0,1,|,,0   1  | ,70.14,202 |   70.34,200 |   73.07
 184;,Northern Arizona,=  71.23 ,19,14,69.55( 269),0,1,|,,0   2  | ,70.9,187 |   70.51,199 |   72.07
 185;,Colgate,=  71.23 ,15,17,70.56( 217),0,1,|,,0   1  | ,71.49,176 |   71.17,180 |   70.68
 186;,Northern Illinois,=  71.22 ,13,16,73.35( 131),0,1,|,,0   2  | ,70.23,199 |   71.29,178 |   71.72
 187;,Detroit,=  71.22 ,13,18,73.38( 129),0,1,|,,0   2  | ,70.99,184 |   71.13,183 |   71.16
 188;,Oral Roberts,=  71.19 ,17,14,71.75( 172),0,1,|,,0   1  | ,70.31,198 |   69.99,208 |   73.12
 189;,Monmouth-NJ,=  71.12 ,18,15,69.87( 247),0,1,|,,0   3  | ,70.88,189 |   71.15,182 |   70.97
 190;,American U.,=  71.11 ,17,16,71.22( 191),0,0,|,,0   0  | ,70.04,206 |   70.96,187 |   71.96
Colleg,e Basketball 2014-2015,Div I games,onl,y  t,hrough games of,2015,Ma,rch,1,8 Wednesday,,, 
 ,, RATING ,W,L,SCHEDL(RANK) V,S top,25,|,VS,top 50 | GO,LDEN;_M,EAN  | PREDICTO,R;    | ELO;_SCOR
 , HOME ADVANT,AGE=[  3.34],,,,,,,,[ ,3.25],[  3.30],[  3.47]
 191;,James Madison,=  71.10 ,19,14,70.77( 208),0,2,|,,0   2  | ,70.76,191 |   70.55,198 |   71.75
 192;,Bucknell,=  71.08 ,18,15,70.76( 209),0,1,|,,0   1  | ,70.62,195 |   70.19,202 |   72.26
 193;,Santa Clara,=  71.02 ,12,18,75.01(  91),0,3,|,,0   6  | ,70.88,188 |   70.90,190 |   70.95
 194;,Charleston Southern,=  70.97 ,16,12,69.39( 278),0,0,|,,1   1  | ,70.39,196 |   70.09,205 |   72.24
 195;,Northwestern State,=  70.94 ,15,12,69.84( 250),0,2,|,,0   6  | ,70.07,205 |   70.17,203 |   72.33
 196;,New Hampshire,=  70.85 ,17,13,68.59( 313),0,0,|,,0   0  | ,70.67,193 |   70.63,195 |   70.93
 197;,Texas-Arlington,=  70.82 ,15,15,70.55( 218),0,2,|,,0   2  | ,70.98,185 |   70.58,196 |   70.57
 198;,Norfolk State,=  70.74 ,18,14,68.15( 323),0,2,|,,0   4  | ,70.98,186 |   70.23,201 |   70.77
 199;,Quinnipiac,=  70.71 ,15,15,69.23( 284),0,0,|,,0   0  | ,70.77,190 |   71.39,173 |   69.41
 200;,Lehigh,=  70.70 ,15,14,70.27( 230),0,1,|,,0   1  | ,70.14,203 |   70.64,193 |   70.93
Colleg,e Basketball 2014-2015,Div I games,onl,y  t,hrough games of,2015,Ma,rch,1,8 Wednesday,,, 
 ,, RATING ,W,L,SCHEDL(RANK) V,S top,25,|,VS,top 50 | GO,LDEN;_M,EAN  | PREDICTO,R;    | ELO;_SCOR
 , HOME ADVANT,AGE=[  3.34],,,,,,,,[ ,3.25],[  3.30],[  3.47]
 201;,Winthrop,=  70.69 ,16,13,67.83( 328),0,0,|,,0   1  | ,69.79,207 |   71.15,181 |   70.62
 202;,Eastern Illinois,=  70.57 ,16,14,71.46( 180),0,0,|,,0   0  | ,69.74,210 |   69.17,219 |   72.67
 203;,Dartmouth,=  70.53 ,14,15,71.21( 192),0,0,|,,0   0  | ,69.53,215 |   71.01,185 |   70.53
 204;,Gardner-Webb,=  70.50 ,16,15,71.29( 188),0,1,|,,1   2  | ,70.09,204 |   69.46,214 |   71.77
 205;,George Mason,=  70.40 ,8,22,76.53(  79),0,3,|,,0   8  | ,71.06,181 |   70.66,192 |   69.00
 206;,Texas Southern,=  70.36 ,22,12,67.00( 338),1,2,|,,1   5  | ,68.89,222 |   68.60,230 |   73.43
 207;,Texas A&M-CorpusChris,ti; =  70.29 ,1,8  1,3   68.03( 325),0,,1,|,1   2  | ,70.1,6  200 |   69.4,5  215 |   71.07
 208;,Fresno State,=  70.28 ,13,17,74.00( 112),0,0,|,,1   1  | ,68.95,221 |   70.11,204 |   71.37
 209;,Air Force,=  70.27 ,12,17,72.60( 148),0,0,|,,0   2  | ,70.15,201 |   70.58,197 |   69.61
 210;,South Dakota,=  70.04 ,15,16,70.75( 212),0,0,|,,0   1  | ,70.64,194 |   69.03,221 |   70.31
Colleg,e Basketball 2014-2015,Div I games,onl,y  t,hrough games of,2015,Ma,rch,1,8 Wednesday,,, 
 ,, RATING ,W,L,SCHEDL(RANK) V,S top,25,|,VS,top 50 | GO,LDEN;_M,EAN  | PREDICTO,R;    | ELO;_SCOR
 , HOME ADVANT,AGE=[  3.34],,,,,,,,[ ,3.25],[  3.30],[  3.47]
 211;,Duquesne,=  69.93 ,11,19,74.32( 104),0,0,|,,1   4  | ,69.6,213 |   69.57,213 |   70.32
 212;,Saint Peter's,=  69.92 ,16,18,69.65( 264),0,0,|,,0   0  | ,69.77,208 |   70.64,194 |   68.77
 213;,Tulane,=  69.89 ,14,16,72.48( 153),0,0,|,,0   2  | ,68.53,228 |   69.70,211 |   71.01
 214;,East Tennessee State(,ETS=  69.86 ,14,14,70.18( 234),0,0,|,,0   1  | ,69.61,212 |   69.43,216 |   70.26
 215;,Texas-San Antonio(UTS,A) =  69.79 ,12,16,70.88( 203),0,0,|,,0   0  | ,69.26,217 |   70.04,206 |   69.62
 216;,Saint Francis-Pa.,=  69.64 ,15,16,70.20( 232),0,1,|,,0   1  | ,69.59,214 |   68.74,224 |   70.40
 217;,Cornell,=  69.62 ,12,17,71.62( 176),0,0,|,,0   0  | ,69.13,219 |   69.93,209 |   69.33
 218;,Denver,=  69.60 ,12,18,70.85( 205),0,1,|,,0   2  | ,70.35,197 |   69.29,217 |   68.87
 219;,Rice,=  69.54 ,10,19,72.36( 157),0,1,|,,0   1  | ,69.75,209 |   70.02,207 |   68.33
 220;,Milwaukee,=  69.50 ,12,16,73.35( 132),0,2,|,,0   3  | ,68.1,236 |   68.99,223 |   71.06
Colleg,e Basketball 2014-2015,Div I games,onl,y  t,hrough games of,2015,Ma,rch,1,8 Wednesday,,, 
 ,, RATING ,W,L,SCHEDL(RANK) V,S top,25,|,VS,top 50 | GO,LDEN;_M,EAN  | PREDICTO,R;    | ELO;_SCOR
 , HOME ADVANT,AGE=[  3.34],,,,,,,,[ ,3.25],[  3.30],[  3.47]
 221;,Md.-Eastern Shore(UME,S) =  69.41 ,18,15,68.65( 312),0,1,|,,0   2  | ,68.43,229 |   68.67,226 |   70.84
 222;,Miami-Ohio,=  69.40 ,12,19,73.10( 137),0,1,|,,0   2  | ,69.27,216 |   69.20,218 |   69.40
 223;,Fordham,=  69.40 ,9,21,75.19(  87),0,0,|,,0   7  | ,69.18,218 |   69.74,210 |   68.79
 224;,Mount St. Mary's,=  69.36 ,15,15,69.56( 268),0,2,|,,0   2  | ,69.72,211 |   68.01,239 |   70.24
 225;,Incarnate Word,=  69.32 ,14,11,68.84( 304),0,0,|,,0   2  | ,68.35,232 |   68.66,227 |   70.63
 226;,Houston,=  69.27 ,13,19,71.75( 173),0,0,|,,0   2  | ,68.57,227 |   69.63,212 |   69.11
 227;,East Carolina,=  69.20 ,12,19,73.19( 135),0,1,|,,0   3  | ,68.43,230 |   69.14,220 |   69.62
 228;,UC Riverside,=  68.84 ,12,17,72.15( 163),0,1,|,,0   3  | ,68.58,226 |   68.39,234 |   69.25
 229;,North Texas,=  68.80 ,12,17,72.32( 159),0,1,|,,0   3  | ,68.82,223 |   67.90,241 |   69.49
 230;,Boston U.,=  68.80 ,12,17,70.61( 214),0,1,|,,0   2  | ,68.64,224 |   68.65,228 |   68.76
Colleg,e Basketball 2014-2015,Div I games,onl,y  t,hrough games of,2015,Ma,rch,1,8 Wednesday,,, 
 ,, RATING ,W,L,SCHEDL(RANK) V,S top,25,|,VS,top 50 | GO,LDEN;_M,EAN  | PREDICTO,R;    | ELO;_SCOR
 , HOME ADVANT,AGE=[  3.34],,,,,,,,[ ,3.25],[  3.30],[  3.47]
 231;,Bryant,=  68.76 ,16,15,69.83( 251),0,0,|,,0   0  | ,67.84,240 |   67.95,240 |   70.21
 232;,Western Carolina,=  68.66 ,13,17,70.77( 207),0,0,|,,0   1  | ,67.9,239 |   68.59,231 |   69.10
 233;,Southern Illinois,=  68.66 ,11,21,72.16( 162),0,5,|,,0   5  | ,69.04,220 |   69.02,222 |   67.40
 234;,Pacific,=  68.53 ,9,19,74.57( 100),0,2,|,,0   4  | ,68.64,225 |   68.55,232 |   68.01
 235;,Holy Cross,=  68.44 ,13,16,70.54( 220),0,0,|,,0   0  | ,67.72,243 |   67.73,244 |   69.59
 236;,Ohio,=  68.39 ,10,20,73.80( 119),0,0,|,,0   0  | ,67.32,248 |   68.41,233 |   68.99
 237;,Texas State,=  68.35 ,11,17,70.85( 204),0,1,|,,0   2  | ,67.93,238 |   68.62,229 |   68.03
 238;,Idaho,=  68.23 ,11,17,69.81( 256),0,0,|,,0   0  | ,68.11,235 |   68.71,225 |   67.36
 239;,Ark.-Little Rock(UALR,)  =  68.09 ,12,18,69.84( 249),0,0,|,,0   1  | ,68.26,234 |   68.18,237 |   67.43
 240;,Missouri State,=  67.99 ,9,20,73.97( 115),0,4,|,,0   4  | ,67.76,241 |   67.39,251 |   68.55
Colleg,e Basketball 2014-2015,Div I games,onl,y  t,hrough games of,2015,Ma,rch,1,8 Wednesday,,, 
 ,, RATING ,W,L,SCHEDL(RANK) V,S top,25,|,VS,top 50 | GO,LDEN;_M,EAN  | PREDICTO,R;    | ELO;_SCOR
 , HOME ADVANT,AGE=[  3.34],,,,,,,,[ ,3.25],[  3.30],[  3.47]
 241;,SE Missouri State(SEM,O) =  67.91 ,11,17,69.81( 257),0,1,|,,0   2  | ,68.38,231 |   68.34,235 |   66.47
 242;,Army,=  67.89 ,14,15,68.84( 305),0,1,|,,0   1  | ,67.22,251 |   67.59,246 |   68.53
 243;,NC Asheville,=  67.88 ,12,16,69.59( 267),0,0,|,,0   0  | ,67.53,245 |   67.78,242 |   67.98
 244;,Seattle,=  67.86 ,15,15,67.25( 336),0,0,|,,0   0  | ,67.6,244 |   68.09,238 |   67.44
 245;,Sacred Heart,=  67.84 ,14,17,68.66( 310),0,1,|,,0   1  | ,67.96,237 |   67.08,254 |   68.27
 246;,Northern Colorado,=  67.78 ,13,15,68.45( 317),0,0,|,,0   0  | ,67.72,242 |   67.48,249 |   67.84
 247;,Elon,=  67.54 ,13,18,70.37( 227),0,1,|,,0   1  | ,67.28,249 |   67.68,245 |   67.23
 248;,Loyola Marymount,=  67.51 ,7,23,76.30(  80),0,3,|,,0   6  | ,68.31,233 |   67.18,252 |   66.71
 249;,Drexel,=  67.44 ,11,18,71.66( 175),0,0,|,,0   1  | ,67.44,247 |   67.06,255 |   67.52
 250;,Fla. International,=  67.32 ,14,17,70.69( 213),0,1,|,,0   1  | ,66.73,258 |   66.27,272 |   68.72
Colleg,e Basketball 2014-2015,Div I games,onl,y  t,hrough games of,2015,Ma,rch,1,8 Wednesday,,, 
 ,, RATING ,W,L,SCHEDL(RANK) V,S top,25,|,VS,top 50 | GO,LDEN;_M,EAN  | PREDICTO,R;    | ELO;_SCOR
 , HOME ADVANT,AGE=[  3.34],,,,,,,,[ ,3.25],[  3.30],[  3.47]
 251;,Tennessee Tech,=  67.30 ,10,18,70.35( 228),0,0,|,,0   0  | ,67.52,246 |   67.74,243 |   66.11
 252;,Portland State,=  67.27 ,13,14,69.50( 272),0,0,|,,0   1  | ,66.61,259 |   66.48,265 |   68.45
 253;,Hampton,=  67.25 ,17,17,66.81( 339),0,0,|,,0   1  | ,66.52,261 |   66.61,261 |   68.32
 254;,Wright State,=  67.08 ,9,20,72.57( 150),0,1,|,,0   1  | ,65.94,271 |   67.56,247 |   67.16
 255;,Brown,=  67.04 ,11,18,71.41( 181),0,0,|,,1   0  | ,66.95,252 |   66.61,262 |   67.27
 256;,SIU-Edwardsville,=  66.93 ,10,16,69.51( 271),0,0,|,,0   0  | ,66.89,255 |   66.90,257 |   66.64
 257;,Bradley,=  66.91 ,8,24,73.67( 121),0,5,|,,0   5  | ,67.24,250 |   67.43,250 |   65.47
 258;,Saint Louis,=  66.85 ,10,21,74.29( 105),0,1,|,,0   7  | ,66.14,268 |   66.33,269 |   67.76
 259;,Central Florida(UCF),=  66.81 ,11,18,72.36( 156),0,0,|,,0   3  | ,66.07,269 |   65.96,274 |   68.13
 260;,Weber State,=  66.81 ,11,17,70.05( 240),0,1,|,,0   3  | ,66.81,256 |   66.60,263 |   66.71
Colleg,e Basketball 2014-2015,Div I games,onl,y  t,hrough games of,2015,Ma,rch,1,8 Wednesday,,, 
 ,, RATING ,W,L,SCHEDL(RANK) V,S top,25,|,VS,top 50 | GO,LDEN;_M,EAN  | PREDICTO,R;    | ELO;_SCOR
 , HOME ADVANT,AGE=[  3.34],,,,,,,,[ ,3.25],[  3.30],[  3.47]
 261;,Omaha(Neb.-Omaha),=  66.81 ,11,17,69.49( 273),0,0,|,,0   0  | ,66.43,262 |   67.13,253 |   66.39
 262;,Ball State,=  66.81 ,6,23,74.13( 110),0,1,|,,0   2  | ,66.91,254 |   68.20,236 |   64.24
 263;,Siena,=  66.70 ,11,20,70.47( 224),0,0,|,,0   0  | ,66.94,253 |   66.65,259 |   66.13
 264;,Lamar,=  66.67 ,11,15,69.80( 259),0,1,|,,0   5  | ,65.94,272 |   65.80,277 |   67.98
 265;,CS Bakersfield,=  66.52 ,11,19,67.74( 330),0,0,|,,0   1  | ,66.79,257 |   67.53,248 |   64.36
 266;,South Florida,=  66.46 ,8,23,74.62(  99),0,0,|,,0   3  | ,65.86,274 |   66.63,260 |   66.45
 267;,Alabama State,=  66.43 ,17,10,61.78( 351),0,2,|,,0   2  | ,65.5,280 |   66.38,267 |   66.98
 268;,Hartford,=  66.36 ,13,16,68.92( 299),0,1,|,,0   2  | ,66.33,265 |   65.63,282 |   66.89
 269;,Northern Kentucky,=  66.28 ,11,17,69.40( 277),0,2,|,,0   2  | ,65.33,284 |   66.92,256 |   65.99
 270;,Marshall,=  66.26 ,9,21,72.45( 155),0,2,|,,0   2  | ,65.89,273 |   66.32,270 |   66.17
Colleg,e Basketball 2014-2015,Div I games,onl,y  t,hrough games of,2015,Ma,rch,1,8 Wednesday,,, 
 ,, RATING ,W,L,SCHEDL(RANK) V,S top,25,|,VS,top 50 | GO,LDEN;_M,EAN  | PREDICTO,R;    | ELO;_SCOR
 , HOME ADVANT,AGE=[  3.34],,,,,,,,[ ,3.25],[  3.30],[  3.47]
 271;,Drake,=  66.26 ,8,22,74.69(  96),0,5,|,,0   5  | ,65.96,270 |   65.77,279 |   66.77
 272;,Youngstown State,=  66.16 ,8,21,72.26( 161),0,0,|,,0   1  | ,66.39,263 |   66.54,264 |   65.03
 273;,Towson,=  66.15 ,11,20,69.67( 263),0,1,|,,0   1  | ,66.24,266 |   66.71,258 |   64.89
 274;,Navy,=  66.14 ,12,19,69.80( 258),0,2,|,,0   3  | ,65.43,281 |   65.70,280 |   66.96
 275;,Kansas City(UMKC),=  66.13 ,12,19,68.66( 309),0,1,|,,0   1  | ,66.59,260 |   66.36,268 |   64.94
 276;,IUPUI,=  66.03 ,10,21,72.14( 164),0,1,|,,0   2  | ,65.61,279 |   65.57,283 |   66.61
 277;,Howard,=  66.01 ,13,16,67.78( 329),0,0,|,,0   1  | ,65.35,283 |   65.43,285 |   66.93
 278;,Long Island U.(LIU),=  66.00 ,12,18,69.23( 285),0,0,|,,0   1  | ,66.15,267 |   65.23,288 |   66.40
 279;,Grand Canyon,=  66.00 ,15,15,66.50( 343),0,1,|,,0   2  | ,65.11,289 |   66.28,271 |   66.11
 280;,Delaware State,=  65.93 ,16,18,69.10( 289),0,1,|,,0   2  | ,64.59,295 |   64.35,298 |   68.41
Colleg,e Basketball 2014-2015,Div I games,onl,y  t,hrough games of,2015,Ma,rch,1,8 Wednesday,,, 
 ,, RATING ,W,L,SCHEDL(RANK) V,S top,25,|,VS,top 50 | GO,LDEN;_M,EAN  | PREDICTO,R;    | ELO;_SCOR
 , HOME ADVANT,AGE=[  3.34],,,,,,,,[ ,3.25],[  3.30],[  3.47]
 281;,Appalachian State,=  65.91 ,12,17,70.99( 198),0,0,|,,0   0  | ,65.05,290 |   64.60,294 |   67.75
 282;,CS Northridge,=  65.89 ,7,24,73.32( 133),0,2,|,,0   5  | ,66.37,264 |   66.44,266 |   64.18
 283;,Delaware,=  65.82 ,10,20,71.39( 183),0,1,|,,0   2  | ,65.42,282 |   65.93,275 |   65.69
 284;,Pennsylvania,=  65.74 ,9,19,71.81( 170),0,1,|,,0   2  | ,65.16,288 |   65.28,286 |   66.46
 285;,Nevada,=  65.72 ,7,22,73.52( 125),0,0,|,,0   2  | ,65.74,276 |   65.99,273 |   64.96
 286;,Florida Atlantic,=  65.47 ,7,20,71.32( 186),0,0,|,,0   1  | ,65.8,275 |   65.67,281 |   64.47
 287;,Southern U.,=  65.46 ,15,17,66.77( 340),0,2,|,,0   3  | ,64.57,296 |   64.96,289 |   66.50
 288;,College of Charleston,=  65.44 ,9,24,71.72( 174),0,1,|,,0   5  | ,65.64,277 |   65.80,276 |   64.34
 289;,Arkansas State,=  65.20 ,10,18,70.20( 233),0,0,|,,0   1  | ,65.22,287 |   64.19,300 |   65.99
 290;,Illinois-Chicago,=  65.15 ,8,24,72.73( 144),0,0,|,,0   2  | ,64.89,291 |   65.25,287 |   64.90
Colleg,e Basketball 2014-2015,Div I games,onl,y  t,hrough games of,2015,Ma,rch,1,8 Wednesday,,, 
 ,, RATING ,W,L,SCHEDL(RANK) V,S top,25,|,VS,top 50 | GO,LDEN;_M,EAN  | PREDICTO,R;    | ELO;_SCOR
 , HOME ADVANT,AGE=[  3.34],,,,,,,,[ ,3.25],[  3.30],[  3.47]
 291;,McNeese State,=  65.04 ,11,16,69.17( 287),0,1,|,,0   3  | ,63.95,301 |   64.81,290 |   65.94
 292;,Samford,=  65.03 ,12,19,68.18( 322),0,0,|,,0   1  | ,65.29,285 |   64.76,291 |   64.72
 293;,South Alabama,=  64.99 ,10,21,71.02( 197),0,0,|,,0   1  | ,64.49,299 |   64.47,295 |   65.71
 294;,Troy,=  64.93 ,8,19,69.45( 275),0,0,|,,0   2  | ,65.23,286 |   65.55,284 |   63.32
 295;,VMI,=  64.80 ,9,19,69.89( 245),0,1,|,,0   2  | ,64.87,292 |   64.66,293 |   64.53
 296;,NC Greensboro,=  64.78 ,8,22,69.31( 281),0,1,|,,0   2  | ,64.63,294 |   65.77,278 |   63.09
 297;,Prairie View A&M;,=  64.70 ,1,4  1,8   67.24( 337),0,,1,|,0   3  | ,64.5,5  297 |   64.4,2  296 |   64.83
 298;,UMass Lowell,=  64.68 ,11,17,70.54( 221),0,1,|,,0   1  | ,63.8,303 |   63.62,305 |   66.28
 299;,CS Fullerton,=  64.65 ,7,22,72.47( 154),0,0,|,,0   1  | ,64.33,300 |   64.74,292 |   64.48
 300;,Lipscomb,=  64.52 ,11,17,69.45( 274),0,1,|,,0   2  | ,63.43,306 |   63.95,302 |   65.78
Colleg,e Basketball 2014-2015,Div I games,onl,y  t,hrough games of,2015,Ma,rch,1,8 Wednesday,,, 
 ,, RATING ,W,L,SCHEDL(RANK) V,S top,25,|,VS,top 50 | GO,LDEN;_M,EAN  | PREDICTO,R;    | ELO;_SCOR
 , HOME ADVANT,AGE=[  3.34],,,,,,,,[ ,3.25],[  3.30],[  3.47]
 301;,Furman,=  64.47 ,9,22,70.17( 235),0,1,|,,0   1  | ,65.63,278 |   63.50,306 |   64.01
 302;,Loyola-Maryland,=  64.33 ,11,19,70.57( 215),0,1,|,,0   1  | ,63.06,308 |   62.88,308 |   66.56
 303;,Fairfield,=  64.09 ,7,24,70.50( 223),0,1,|,,0   1  | ,64.63,293 |   64.41,297 |   62.63
 304;,New Orleans,=  63.91 ,8,18,68.78( 306),0,0,|,,0   3  | ,64.54,298 |   63.66,304 |   63.19
 305;,Southern Miss,=  63.83 ,7,20,73.01( 139),0,0,|,,0   1  | ,63.88,302 |   62.61,315 |   64.78
 306;,Wagner,=  63.79 ,9,20,69.81( 255),0,0,|,,0   1  | ,63.13,307 |   63.39,307 |   64.50
 307;,Campbell,=  63.57 ,7,22,69.54( 270),0,1,|,,0   2  | ,63.54,305 |   63.94,303 |   62.71
 308;,Houston Baptist,=  63.46 ,8,16,70.09( 237),0,0,|,,0   2  | ,62.23,313 |   62.69,314 |   65.01
 309;,Niagara,=  63.39 ,8,22,71.06( 196),0,0,|,,0   2  | ,62.47,311 |   64.12,301 |   62.89
 310;,Southern Utah,=  63.23 ,9,19,68.96( 297),0,0,|,,0   0  | ,63.01,309 |   62.87,309 |   63.52
Colleg,e Basketball 2014-2015,Div I games,onl,y  t,hrough games of,2015,Ma,rch,1,8 Wednesday,,, 
 ,, RATING ,W,L,SCHEDL(RANK) V,S top,25,|,VS,top 50 | GO,LDEN;_M,EAN  | PREDICTO,R;    | ELO;_SCOR
 , HOME ADVANT,AGE=[  3.34],,,,,,,,[ ,3.25],[  3.30],[  3.47]
 311;,SE Louisiana,=  63.05 ,8,23,68.40( 319),0,2,|,,0   4  | ,62.37,312 |   64.28,299 |   61.52
 312;,Jacksonville State,=  62.84 ,10,19,69.76( 260),0,1,|,,0   1  | ,61.81,317 |   61.82,319 |   64.45
 313;,North Dakota,=  62.42 ,6,22,70.38( 226),0,2,|,,0   2  | ,62.9,310 |   62.75,313 |   61.00
 314;,Idaho State,=  62.40 ,5,23,69.01( 293),0,0,|,,0   0  | ,63.62,304 |   62.85,310 |   59.61
 315;,Marist,=  62.32 ,7,25,70.55( 219),0,0,|,,0   0  | ,61.65,319 |   62.82,311 |   61.92
 316;,Fairleigh Dickinson,=  62.26 ,7,21,69.82( 253),0,1,|,,0   2  | ,62.18,314 |   62.08,317 |   62.20
 317;,Jackson State,=  62.22 ,11,21,65.86( 346),0,0,|,,0   1  | ,62.15,315 |   62.80,312 |   61.05
 318;,Longwood,=  62.21 ,9,23,69.32( 280),0,0,|,,0   1  | ,61.77,318 |   61.99,318 |   62.53
 319;,Austin Peay,=  61.96 ,6,22,71.17( 194),0,0,|,,0   2  | ,61.43,320 |   62.14,316 |   61.85
 320;,The Citadel,=  61.75 ,8,19,68.99( 295),0,1,|,,0   1  | ,61.88,316 |   61.05,322 |   62.08
Colleg,e Basketball 2014-2015,Div I games,onl,y  t,hrough games of,2015,Ma,rch,1,8 Wednesday,,, 
 ,, RATING ,W,L,SCHEDL(RANK) V,S top,25,|,VS,top 50 | GO,LDEN;_M,EAN  | PREDICTO,R;    | ELO;_SCOR
 , HOME ADVANT,AGE=[  3.34],,,,,,,,[ ,3.25],[  3.30],[  3.47]
 321;,Utah Valley,=  61.46 ,9,19,68.56( 315),0,2,|,,0   2  | ,60.3,324 |   61.16,320 |   62.45
 322;,Western Illinois,=  61.34 ,6,20,71.24( 190),0,0,|,,0   0  | ,60.49,323 |   60.20,324 |   62.90
 323;,Montana State,=  60.94 ,6,23,70.09( 238),0,1,|,,0   2  | ,60.68,321 |   61.11,321 |   60.59
 324;,Ark.-Pine Bluff,=  60.32 ,12,20,66.70( 341),0,1,|,,0   2  | ,59.14,329 |   59.17,327 |   62.09
 325;,Texas-Pan American,=  60.18 ,7,21,69.05( 291),0,1,|,,0   1  | ,59.69,325 |   59.88,325 |   60.64
 326;,Binghamton-NY,=  60.16 ,5,25,70.89( 202),0,1,|,,0   2  | ,60.55,322 |   60.36,323 |   59.03
 327;,Nicholls State,=  59.75 ,7,19,69.05( 292),0,1,|,,0   3  | ,57.76,343 |   59.38,326 |   61.31
 328;,Bethune-Cookman,=  59.17 ,9,21,64.66( 350),0,0,|,,0   0  | ,59.18,327 |   59.12,328 |   58.85
 329;,Presbyterian College,=  59.16 ,6,22,70.00( 241),0,1,|,,0   1  | ,58.39,334 |   58.51,334 |   60.18
 330;,Chicago State,=  59.13 ,5,24,71.36( 185),0,1,|,,0   1  | ,58.58,333 |   59.05,330 |   59.37
Colleg,e Basketball 2014-2015,Div I games,onl,y  t,hrough games of,2015,Ma,rch,1,8 Wednesday,,, 
 ,, RATING ,W,L,SCHEDL(RANK) V,S top,25,|,VS,top 50 | GO,LDEN;_M,EAN  | PREDICTO,R;    | ELO;_SCOR
 , HOME ADVANT,AGE=[  3.34],,,,,,,,[ ,3.25],[  3.30],[  3.47]
 331;,Abilene Christian,=  59.08 ,7,21,68.98( 296),0,0,|,,0   1  | ,57.88,341 |   57.31,342 |   61.26
 332;,Morgan State,=  59.03 ,7,24,68.92( 300),0,1,|,,0   1  | ,59.21,326 |   58.98,331 |   58.52
 333;,SC State,=  58.96 ,9,22,67.90( 326),0,1,|,,0   1  | ,57.95,339 |   57.87,338 |   60.53
 334;,Coppin State,=  58.94 ,7,23,70.42( 225),0,1,|,,0   2  | ,58.38,335 |   58.02,337 |   60.05
 335;,Stetson,=  58.79 ,6,22,68.31( 320),0,0,|,,0   1  | ,58.86,331 |   58.57,333 |   58.62
 336;,Tennessee State,=  58.78 ,3,26,71.40( 182),0,1,|,,0   2  | ,59.12,330 |   59.06,329 |   57.55
 337;,Kennesaw State,=  58.69 ,8,22,69.00( 294),0,1,|,,0   1  | ,57.89,340 |   56.98,343 |   60.57
 338;,NC A&T;,=  58.42 ,,7  2,3   67.38( 335),0,,1,|,0   1  | ,59.1,6  328 |   58.3,9  335 |   57.11
 339;,Alabama A&M;,=  58.31 ,,8  2,0   65.80( 347),0,,0,|,0   1  | ,58.8,4  332 |   57.8,1  339 |   57.98
 340;,Liberty,=  58.31 ,4,24,68.65( 311),0,0,|,,0   0  | ,58.06,337 |   58.91,332 |   57.26
Colleg,e Basketball 2014-2015,Div I games,onl,y  t,hrough games of,2015,Ma,rch,1,8 Wednesday,,, 
 ,, RATING ,W,L,SCHEDL(RANK) V,S top,25,|,VS,top 50 | GO,LDEN;_M,EAN  | PREDICTO,R;    | ELO;_SCOR
 , HOME ADVANT,AGE=[  3.34],,,,,,,,[ ,3.25],[  3.30],[  3.47]
