12/2/2017,Wright St.,60,Western Kentucky,78
12/2/2017,Oakland,78,Western Michigan,73
12/2/2017,Reinhardt,76,Winthrop,107
12/2/2017,Ohio St.,83,Wisconsin,58
12/2/2017,Drake,89,Wyoming,96 2
12/2/2017,Cincinnati,76,Xavier,89
12/3/2017,UCF,65,Alabama,62
12/3/2017,George Mason,63,Auburn,79
12/3/2017,Portland,54,Boise St.,77
12/3/2017,UNC Asheville,52,Clemson,83
12/3/2017,SIU Edwardsville,71,Fort Wayne,86
12/3/2017,Temple,67,George Washington,"71 n   Washington, DC"
12/3/2017,Coppin St.,60,Georgetown,76
12/3/2017,Tennessee,77,Georgia Tech,70
12/3/2017,Maryland,92,Illinois,91 1
12/3/2017,Samford,58,Jacksonville St.,89
12/3/2017,Stanford,68,Long Beach St.,76
12/3/2017,Seton Hall,79,Louisville,77
12/3/2017,Nebraska,57,Michigan St.,86
12/3/2017,Rutgers,67,Minnesota,89
12/3/2017,Dayton,59,Mississippi St.,61
12/3/2017,Cal St. Northridge,68,Montana,86
12/3/2017,Morgan St.,59,Navy,66
12/3/2017,Prairie View A&M,57,New Mexico St.,69
12/3/2017,Idaho,79,Nicholls St.,68
12/3/2017,UMass Lowell,65,NJIT,78
12/3/2017,Tulane,73,North Carolina,97
12/3/2017,Western St.,75,Northern Colorado,87
12/3/2017,St. Francis NY,53,Notre Dame,71
12/3/2017,Mississippi Valley St.,62,Oklahoma St.,83
12/3/2017,Arkansas Fort Smith,68,Pacific,105
12/3/2017,Northwestern,69,Purdue,74
12/3/2017,Bradley,52,San Diego St.,75
12/3/2017,Eastern Washington,65,Seattle,84
12/3/2017,Rust,61,Southern Miss,109
12/3/2017,Detroit,73,UCLA,106
12/3/2017,Kansas St.,84,Vanderbilt,79
12/3/2017,Nebraska Omaha,73,Washington,86
12/4/2017,Western St.,67,Air Force,79
12/4/2017,Sam Houston St.,56,Baylor,84
12/4/2017,High Point,58,College of Charleston,70
12/4/2017,Quinnipiac,89,Columbia,87
12/4/2017,Maryland Eastern Shore,61,Duquesne,86
12/4/2017,Campbell,66,East Carolina,69
12/4/2017,Florida St.,83,Florida,66
12/4/2017,Liberty,77,Georgia St.,74 1
12/4/2017,Tougaloo,95,Grambling St.,111
12/4/2017,Penn,81,Howard,68
12/4/2017,Iowa,64,Indiana,77
12/4/2017,Northern Illinois,80,Iowa St.,94
12/4/2017,Belmont,54,Lipscomb,69
12/4/2017,Stony Brook,71,LIU Brooklyn,75
12/4/2017,Missouri St.,71,North Dakota St.,58
12/4/2017,Michigan,62,Ohio St.,71
12/4/2017,UTSA,85,Oklahoma,97
12/4/2017,Wisconsin,64,Penn St.,63
12/4/2017,Sacramento St.,54,Saint Mary's,70
12/4/2017,Central Arkansas,76,San Francisco,78
12/4/2017,Pacific Lutheran,69,Seattle,99
12/4/2017,Appalachian St.,71,Western Carolina,72
12/5/2017,Texas A&M,64,Arizona,"67 n   Phoenix, AZ"
12/5/2017,Colorado St.,66,Arkansas,92
12/5/2017,Tennessee Martin,92,Arkansas St.,78
12/5/2017,Evansville,91,Bowling Green,76
12/5/2017,Utah,69,Butler,81
12/5/2017,Montana St.,48,Central Michigan,75
12/5/2017,Wake Forest,80,Charlotte,57
12/5/2017,Syracuse,72,Connecticut,"63 N   New York, NY"
12/5/2017,North Dakota,68,Creighton,111
12/5/2017,VMI,51,Davidson,74
12/5/2017,San Jose St.,56,Denver,58
12/5/2017,St. Francis PA,67,Duke,124
12/5/2017,Florida Atlantic,92,Florida Gulf Coast,88
12/5/2017,Cal St. Bakersfield,55,Fresno St.,70
12/5/2017,UNC Asheville,72,Furman,83
12/5/2017,Winthrop,82,Georgia,87
12/5/2017,Villanova,88,Gonzaga,"72 N   New York, NY"
12/5/2017,St. John's,68,Grand Canyon,"60 n   Phoenix, AZ"
12/5/2017,Texas Lutheran,63,Incarnate Word,91
12/5/2017,Milwaukee,62,Jacksonville,52
12/5/2017,USC Upstate,49,Kansas St.,86
12/5/2017,St. Thomas  TX,46,Lamar,60
12/5/2017,Maine Presque Isle,55,Maine,75
12/5/2017,Vermont,81,Marquette,91
12/5/2017,Chattanooga,66,Marshall,70
12/5/2017,Samford,64,Memphis,65
12/5/2017,Boston University,54,Miami FL,69
12/5/2017,Miami OH,51,Missouri,70
12/5/2017,Minnesota,68,Nebraska,78
12/5/2017,Niagara,78,New Hampshire,70
12/5/2017,Bucknell,64,Northeastern,82
12/5/2017,Ball St.,80,Notre Dame,77
12/5/2017,Eastern Kentucky,62,Oregon St.,74
12/5/2017,UC Riverside,59,Pepperdine,70
12/5/2017,Mount St. Mary's,78,Pittsburgh,82 1
12/5/2017,South Carolina St.,77,Presbyterian,88
12/5/2017,Michigan St.,62,Rutgers,52
12/5/2017,Dartmouth,73,Sacred Heart,79
12/5/2017,SMU,83,TCU,94
12/5/2017,Nevada,76,Texas Tech,82 1
12/5/2017,James Madison,82,The Citadel,84
12/5/2017,UAB,90,Troy,78
12/5/2017,Nebraska Omaha,70,UC Santa Barbara,77
12/5/2017,Oral Roberts,66,UNLV,"92 n   Las Vegas, NV"
12/5/2017,Texas,71,VCU,67
12/5/2017,UMass Lowell,72,Wagner,90
12/5/2017,Virginia,61,West Virginia,68
12/5/2017,South Dakota St.,85,Wichita St.,95
12/5/2017,Ohio Valley,68,Wright St.,98
12/6/2017,Abilene Christian,62,Air Force,58
12/6/2017,Fort Wayne,79,Akron,83
12/6/2017,Rhode Island,64,Alabama,68
12/6/2017,Bryant,68,Albany,84
12/6/2017,Gardner Webb,55,Auburn,80
12/6/2017,Army,66,Binghamton,71
12/6/2017,Illinois St.,68,BYU,80
12/6/2017,Central Arkansas,96,California,69
12/6/2017,St. Bonaventure,73,Canisius,65
12/6/2017,New Mexico,57,Colorado,75
12/6/2017,Navy,70,Coppin St.,53
12/6/2017,Tennessee Tech,66,Dayton,79
12/6/2017,Buffalo,75,Delaware,72
12/6/2017,UMBC,81,Delaware St.,60
12/6/2017,Central Connecticut,57,DePaul,85
12/6/2017,Toledo,89,Detroit,86
12/6/2017,Stetson,59,Duquesne,73
12/6/2017,Northern Kentucky,71,East Tennessee St.,84
12/6/2017,Oakland,89,Eastern Michigan,95
12/6/2017,Loyola Chicago,65,Florida,59
12/6/2017,Loyola MD,71,Florida St.,96
12/6/2017,Harvard,47,Fordham,45
12/6/2017,William & Mary,77,George Mason,70
12/6/2017,Princeton,60,George Washington,71
12/6/2017,Eastern Illinois,57,Green Bay,59
12/6/2017,Coastal Carolina,85,Hampton,81
12/6/2017,Prairie View A&M,60,Hawaii,72
12/6/2017,Fairfield,66,Houston,88
12/6/2017,Washington St.,64,Idaho,91
12/6/2017,Cal St. Northridge,66,Idaho St.,74
12/6/2017,Austin Peay,57,Illinois,64
12/6/2017,Wisconsin Parkside,48,Illinois Chicago,76
12/6/2017,SIU Edwardsville,82,IUPUI,81
12/6/2017,Washington,74,Kansas,"65 n   Kansas City, MO"
12/6/2017,Penn,73,Lafayette,68
12/6/2017,Yale,86,Lehigh,77
12/6/2017,Loyola  LA,56,Louisiana Lafayette,98
12/6/2017,Stephen F. Austin,85,Louisiana Tech,83
12/6/2017,Siena,60,Louisville,86
12/6/2017,Portland St.,94,Loyola Marymount,85
12/6/2017,Colgate,76,Marist,78
12/6/2017,Holy Cross,50,Massachusetts,64
12/6/2017,Hofstra,85,Monmouth,84
12/6/2017,San Diego,65,New Mexico St.,60
12/6/2017,Western Carolina,61,North Carolina,104
12/6/2017,Indiana St.,76,North Texas,79 1
12/6/2017,San Diego Christian,70,Northern Arizona,79
12/6/2017,Richmond,60,Old Dominion,79
12/6/2017,Cal St. Fullerton,76,Portland,66
12/6/2017,Brown,72,Providence,77 1
12/6/2017,Rider,75,Robert Morris,78
12/6/2017,Antelope Valley,74,Sacramento St.,97
12/6/2017,Southern Illinois,69,Saint Louis,74
12/6/2017,Houston Baptist,74,Saint Peter's,76
12/6/2017,Wyoming,64,South Carolina,80
12/6/2017,Drake,65,South Dakota,93
12/6/2017,UMKC,87,Southeast Missouri St.,91
12/6/2017,Long Beach St.,89,Southern Utah,94
12/6/2017,Wisconsin,55,Temple,59
12/6/2017,McMurry,50,Texas St.,100
12/6/2017,Morgan St.,78,Towson,82 1
12/6/2017,Southern,76,Tulane,95
12/6/2017,Pacific,67,UC Davis,71
12/6/2017,Texas A&M Corpus Chris,78,UT Rio Grande Valley,82
12/6/2017,UC Irvine,59,Utah St.,62
12/6/2017,Weber St.,56,Utah Valley,83
12/6/2017,Middle Tennessee,66,Vanderbilt,63
12/6/2017,Radford,68,Virginia Tech,95
12/6/2017,American,56,Western Illinois,69
12/6/2017,Cleveland St.,67,Western Michigan,78
12/6/2017,Georgia Tech,60,Wofford,63
12/6/2017,Kent St.,70,Xavier,96
12/7/2017,Stony Brook,76,Columbia,66
12/7/2017,Howard,67,Georgetown,81
12/7/2017,Quinnipiac,75,Hartford,77
12/7/2017,Iowa,78,Iowa St.,84
12/7/2017,Drexel,72,La Salle,70
12/7/2017,Ohio,62,Maryland,87
12/7/2017,UT Arlington,58,Northern Iowa,62
12/7/2017,Valparaiso,50,Purdue,80
12/7/2017,NJIT,64,Rutgers,73
12/7/2017,Eastern Washington,71,San Francisco,81
12/7/2017,Brevard,65,South Carolina St.,93
12/7/2017,Elon,44,UNC Greensboro,75
12/8/2017,St. John's,70,Arizona St.,"82 N   Los Angeles, CA"
12/8/2017,Boston University,90,Bethune Cookman,87
12/8/2017,Life Pacific,71,Cal St. Bakersfield,100
12/8/2017,Maryland Eastern Shore,49,Liberty,71
12/8/2017,Dartmouth,73,Maine,66
12/8/2017,Hampton,75,Missouri St.,88
12/8/2017,Southern Nazarene,68,Oral Roberts,60
12/8/2017,Colorado St.,65,Oregon,95
12/8/2017,Concordia  NE,67,South Dakota St.,103
12/8/2017,Nevada,80,TCU,"84 N   Los Angeles, CA"
12/8/2017,Air Force,48,UC Riverside,67
12/8/2017,Oklahoma,85,USC,"83 n   Los Angeles, CA"
12/8/2017,Army,80,Wake Forest,109
12/9/2017,Texas St.,68,Abilene Christian,72
12/9/2017,Appalachian St.,89,Akron,94
12/9/2017,Howard,63,American,74
12/9/2017,Alabama,82,Arizona,88
12/9/2017,Minnesota,79,Arkansas,95
12/9/2017,Henderson St.,76,Arkansas St.,90
12/9/2017,UAB,80,Auburn,85
12/9/2017,Valparaiso,70,Ball St.,71
12/9/2017,Randall,82,Baylor,"105 n   Fort Hood, TX"
12/9/2017,Sacramento St.,54,Boise St.,77
12/9/2017,Duke,84,Boston College,89
12/9/2017,UMass Lowell,75,Brown,89
12/9/2017,Central Pennsylvania,54,Buffalo,88
12/9/2017,Youngstown St.,67,Butler,95
12/9/2017,Weber St.,68,BYU,"74 N   Salt Lake City, UT"
12/9/2017,Fresno St.,83,Cal Poly,63
12/9/2017,Idaho,55,Cal St. Bakersfield,66
12/9/2017,Utah Valley,83,Cal St. Fullerton,91
12/9/2017,Loyola Marymount,74,Cal St. Northridge,57
12/9/2017,Little Rock,54,Central Arkansas,69
12/9/2017,Tennessee Tech,69,Central Michigan,74
12/9/2017,Florida,66,Cincinnati,"60 N   Newark, NJ"
12/9/2017,Samford,59,Clemson,81
12/9/2017,Coppin St.,59,Connecticut,72
12/9/2017,Nebraska,65,Creighton,75
12/9/2017,Penn,78,Dayton,70
12/9/2017,Notre Dame,92,Delaware,68
12/9/2017,USC Upstate,69,Denver,84
12/9/2017,Western Michigan,87,Detroit,79
12/9/2017,Nebraska Omaha,74,Drake,93
12/9/2017,Delaware St.,48,Duquesne,97
12/9/2017,Central St.,65,Eastern Michigan,80
12/9/2017,Canisius,58,Evansville,65
12/9/2017,St. Francis NY,68,Fordham,76
12/9/2017,South Carolina St.,72,Furman,101
12/9/2017,North Carolina Central,65,George Mason,77
12/9/2017,North Carolina A&T,74,Georgetown,83
12/9/2017,Savannah St.,91,Georgia Southern,102
12/9/2017,Montana,68,Georgia St.,71
12/9/2017,Grambling St.,53,Grand Canyon,87
12/9/2017,Hawaii Hilo,64,Hawaii,82
12/9/2017,New Hampshire,58,Holy Cross,62
12/9/2017,Northwest Nazarene,57,Idaho St.,73
12/9/2017,DePaul,65,Illinois Chicago,55
12/9/2017,Murray St.,78,Illinois St.,72
12/9/2017,Indianapolis,75,Indiana St.,79
12/9/2017,Florida National,51,Jacksonville,89
12/9/2017,Louisiana Monroe,56,Jacksonville St.,75
12/9/2017,Tulsa,61,Kansas St.,"54 N   Wichita, KS"
12/9/2017,Monmouth,76,Kentucky,"93 N   New York, NY"
12/9/2017,Howard Payne,56,Lamar,112
12/9/2017,Mount St. Mary's,60,Lehigh,75
12/9/2017,Jackson St.,62,Louisiana Tech,91
12/9/2017,Indiana,62,Louisville,71
12/9/2017,Norfolk St.,52,Loyola Chicago,80
12/9/2017,Binghamton,77,Loyola MD,64
12/9/2017,Morgan St.,66,Manhattan,80
12/9/2017,Stetson,79,Marist,76
12/9/2017,Gardner Webb,60,Maryland,82
12/9/2017,Providence,63,Massachusetts,72
12/9/2017,Bryant,72,Memphis,90
12/9/2017,Florida A&M,64,Mercer,82
12/9/2017,Fort Wayne,73,Miami OH,81
12/9/2017,UCLA,69,Michigan,78 1
12/9/2017,Southern Utah,63,Michigan St.,88
12/9/2017,Mississippi,58,Middle Tennessee,77
12/9/2017,North Georgia,62,Mississippi St.,95
12/9/2017,Green Bay,77,Missouri,100
12/9/2017,UC Santa Barbara,91,Montana St.,69
12/9/2017,New Mexico St.,65,New Mexico,62
12/9/2017,Iona,74,NJIT,70
12/9/2017,UMKC,69,North Carolina St.,88
12/9/2017,North Dakota St.,88,North Dakota,79
12/9/2017,McNeese St.,47,North Texas,85
12/9/2017,Vermont,67,Northeastern,71
12/9/2017,Central Connecticut,55,Northern Illinois,61
12/9/2017,Louisiana College,58,Northwestern St.,"88 N   Alexandria, LA"
12/9/2017,Chicago St.,50,Oakland,82
12/9/2017,William & Mary,62,Ohio St.,97
12/9/2017,Wichita St.,78,Oklahoma St.,66
12/9/2017,Bowling Green,46,Old Dominion,88
12/9/2017,Arkansas Pine Bluff,58,Oregon St.,85
12/9/2017,George Washington,54,Penn St.,74
12/9/2017,Long Beach St.,78,Pepperdine,71
12/9/2017,West Virginia,69,Pittsburgh,60
12/9/2017,San Jose St.,55,Portland,64
12/9/2017,Erskine,49,Radford,76
12/9/2017,Hofstra,88,Rider,82
12/9/2017,Fairleigh Dickinson,54,Rutgers,92
12/9/2017,Lafayette,50,Sacred Heart,62
12/9/2017,Houston,77,Saint Louis,58
12/9/2017,Seattle,73,Saint Mary's,97
12/9/2017,Northern Arizona,51,San Diego,79
12/9/2017,California,63,San Diego St.,62
12/9/2017,Portland St.,87,Santa Clara,84
12/9/2017,VCU,67,Seton Hall,90
12/9/2017,Albany,74,Siena,69
12/9/2017,Coastal Carolina,78,South Carolina,80
12/9/2017,Southeast Missouri St.,75,Southern Illinois,69
12/9/2017,Yale,67,St. Bonaventure,75
12/9/2017,Rice,62,Stephen F. Austin,81
12/9/2017,Colgate,58,Syracuse,72
12/9/2017,Saint Joseph's,78,Temple,81
12/9/2017,Lipscomb,71,Tennessee,81
12/9/2017,Prairie View A&M,53,Texas A&M,73
12/9/2017,Marshall,93,Toledo,87
12/9/2017,UMBC,65,Towson,78
12/9/2017,William Jessup,52,UC Davis,86
12/9/2017,Southern,60,UCF,76
12/9/2017,Illinois,82,UNLV,"89 n   Las Vegas, NV"
12/9/2017,Florida Gulf Coast,85,UT Arlington,78
12/9/2017,UC Irvine,59,UT Rio Grande Valley,73
12/9/2017,Utah St.,67,Utah,"77 N   Salt Lake City, UT"
12/9/2017,Washington St.,69,UTEP,76
12/9/2017,Houston Baptist,71,UTSA,87
12/9/2017,Longwood,70,VMI,81
12/9/2017,Milwaukee,69,Western Illinois,90
12/9/2017,Marquette,82,Wisconsin,63
12/9/2017,Johnson & Wales  NC,45,Wofford,104
12/9/2017,Kent St.,54,Wright St.,63
12/9/2017,Pacific,72,Wyoming,86
12/9/2017,Colorado,69,Xavier,96
12/10/2017,Charlotte,50,Chattanooga,64
12/10/2017,Notre Dame OH,56,Cleveland St.,89
12/10/2017,North Greenville,60,College of Charleston,92
12/10/2017,Navy,73,Columbia,68
12/10/2017,Hiwassee,48,East Tennessee St.,94
12/10/2017,Webber International,46,Florida Atlantic,106
12/10/2017,Tulane,53,Florida St.,"72 n   Tampa, FL"
12/10/2017,Toccoa Falls,39,High Point,110
12/10/2017,Southern,60,Iowa,91
12/10/2017,Alcorn St.,58,Iowa St.,78
12/10/2017,Arizona St.,95,Kansas,85
12/10/2017,Fairfield,76,LIU Brooklyn,"72 n   Brooklyn, NY"
12/10/2017,UNC Wilmington,84,LSU,97
12/10/2017,Maine Machias,51,Maine,104
12/10/2017,St. Francis PA,93,Niagara,87 1
12/10/2017,Oklahoma Panhandle St.,53,Northern Colorado,104
12/10/2017,Dubuque,47,Northern Iowa,80
12/10/2017,Eastern Kentucky,63,Northern Kentucky,91
12/10/2017,Western Kentucky,84,Ohio,89
12/10/2017,Missouri St.,66,Oral Roberts,73
12/10/2017,IUPUI,61,Purdue,86
12/10/2017,James Madison,71,Richmond,74
12/10/2017,Drexel,60,Robert Morris,74
12/10/2017,South Alabama,75,SIU Edwardsville,76
12/10/2017,Eastern Washington,73,South Dakota,75
12/10/2017,Troy,71,Southern Miss,89
12/10/2017,Cincinnati Clermont,92,Tennessee Martin,127
12/10/2017,Milligan,60,UNC Asheville,97
12/10/2017,La Salle,68,Villanova,77
12/10/2017,Maryland Eastern Shore,40,Virginia Tech,93
12/10/2017,Mercy,41,Wagner,75
12/10/2017,Gonzaga,97,Washington,70
12/11/2017,Alabama A&M,59,DePaul,83
12/11/2017,North Florida,101,Florida A&M,89
12/11/2017,North Carolina Central,59,Grand Canyon,64
12/11/2017,Sacred Heart,72,Hartford,86
12/11/2017,Fisk,53,Jackson St.,60
12/11/2017,Bryant,59,Louisville,102
12/11/2017,Drake,67,Minnesota,68
12/11/2017,Chicago St.,31,Northwestern,96
12/11/2017,Texas Southern,68,Oregon,74
12/11/2017,FIU,65,South Florida,53
12/11/2017,Siena,57,Vermont,81
12/12/2017,Tennessee St.,64,Alabama St.,45
12/12/2017,Fisk,69,Alcorn St.,77
12/12/2017,Cal Poly,53,Bethune Cookman,67
12/12/2017,Columbia,66,Boston College,81
12/12/2017,Mississippi St.,50,Cincinnati,65
12/12/2017,NJIT,76,Colgate,87
12/12/2017,San Diego,69,Colorado,59
12/12/2017,Georgia Southern,74,George Mason,51
12/12/2017,Point,70,Georgia St.,90
12/12/2017,Green Bay,63,Indiana St.,85
12/12/2017,Yale,67,Iona,83
12/12/2017,Grambling St.,57,Louisiana Monroe,59
12/12/2017,Louisiana Lafayette,75,Louisiana Tech,71
12/12/2017,Catholic,59,Maryland,76
12/12/2017,Albany,58,Memphis,67
12/12/2017,Kentucky Christian,57,Morehead St.,85
12/12/2017,Eastern New Mexico,62,New Mexico St.,84
12/12/2017,Valley City St.,58,North Dakota St.,101
12/12/2017,Jacksonville St.,69,Oregon St.,70
12/12/2017,Monmouth,58,Princeton,69
12/12/2017,Fordham,63,Rutgers,75
12/12/2017,Murray St.,55,Saint Louis,69
12/12/2017,Saint Peter's,61,Seton Hall,84
12/12/2017,Charleston Southern,88,South Carolina St.,91 1
12/12/2017,North Dakota,63,South Dakota St.,99
12/12/2017,Army,76,St. Francis NY,64
12/12/2017,Hofstra,84,Stony Brook,81
12/12/2017,Michigan,59,Texas,52
12/12/2017,Southeastern Louisiana,53,UCF,61
12/12/2017,Coppin St.,74,UMBC,81
12/12/2017,Eastern Washington,88,Wyoming,93 1
12/13/2017,Southern Miss,69,Alabama A&M,54
12/13/2017,Milwaukee,63,Belmont,82
12/13/2017,Grand Canyon,80,Boise St.,85 2
12/13/2017,Little Rock,46,Bradley,86
12/13/2017,Mississippi Valley St.,49,Duquesne,73
12/13/2017,Arkansas Pine Bluff,52,Fresno St.,78
12/13/2017,Longwood,45,Illinois,92
12/13/2017,Houston,77,LSU,80
12/13/2017,Sam Houston St.,69,Mississippi,82
12/13/2017,Arkansas St.,74,Nebraska Omaha,77
12/13/2017,FIU,85,North Florida,87
12/13/2017,Denver,63,Northern Colorado,83
12/13/2017,Portland St.,84,Oregon,95
12/13/2017,St. Martin's,72,Seattle,88
12/13/2017,New Orleans,66,SMU,79
12/13/2017,Jackson St.,51,Southern Illinois,69
12/13/2017,Villanova,87,Temple,67
12/13/2017,Savannah St.,66,Texas A&M,113
12/13/2017,Kennesaw St.,53,Texas Tech,82
12/13/2017,Boston University,82,UMass Lowell,87
12/13/2017,UNC Wilmington,58,UNC Greensboro,71
12/13/2017,Western Kentucky,80,Wisconsin,81
12/14/2017,Texas Southern,68,Baylor,99
12/14/2017,The Citadel,77,Campbell,87
12/14/2017,Montreat,47,Furman,103
12/14/2017,Washington Adventist,65,Howard,76
12/14/2017,Florida College,68,Lipscomb,100
12/14/2017,Mid Atlantic Christian,34,Norfolk St.,112
12/14/2017,McNeese St.,71,North Carolina Central,77
12/14/2017,South Dakota,90,Northern Arizona,77
12/14/2017,Valparaiso,50,Northwestern,84
12/14/2017,Toccoa Falls,35,Presbyterian,104
12/14/2017,St. Edwards,86,Rice,91
12/14/2017,Bethune Cookman,63,South Florida,83
12/14/2017,Southern New Orleans,77,Southeastern Louisiana,106
12/14/2017,Florida A&M,50,Southern,68
12/14/2017,Prairie View A&M,73,Tulsa,77
12/14/2017,Santa Clara,59,USC,82
12/14/2017,Bethesda,44,Utah Valley,106
12/14/2017,Southern Wesleyan,52,VMI,90
12/15/2017,Eastern Kentucky,70,Charleston Southern,65
12/15/2017,South Dakota St.,103,Colorado,112 2
12/15/2017,Maryland Eastern Shore,36,Creighton,87
12/15/2017,Barclay,65,Houston Baptist,100
12/15/2017,Simon Fraser,54,Idaho,73
12/15/2017,Dartmouth,60,Illinois Chicago,76
12/15/2017,Washington College,67,Mount St. Mary's,89
12/15/2017,Tennessee St.,54,North Carolina A&T,64
12/15/2017,Little Rock,55,Sam Houston St.,57
12/15/2017,Thomas,51,Samford,98
12/15/2017,UC Davis,61,San Francisco,74
12/15/2017,Denver,62,Stanford,75
12/15/2017,St. Mary's  TX,55,Texas A&M Corpus Chris,71
12/16/2017,Mississippi Valley St.,63,Akron,81
12/16/2017,Winthrop,88,Alabama St.,80
12/16/2017,Canisius,65,Albany,68
12/16/2017,Troy,63,Arkansas,"88 n   North Little Rock, AR"
12/16/2017,Middle Tennessee,70,Auburn,"76 N   Birmingham, AL"
12/16/2017,Pepperdine,62,Belmont,79
12/16/2017,Robert Morris,70,Buffalo,86
12/16/2017,Purdue,82,Butler,"67 N   Indianapolis, IN"
12/16/2017,Utah,65,BYU,77
12/16/2017,Princeton,80,Cal Poly,60
12/16/2017,Georgia Southern,53,Cal St. Bakersfield,55
12/16/2017,Cal St. Fullerton,89,California,95 1
12/16/2017,Bradley,84,Chicago St.,58
12/16/2017,Montreat,70,Coastal Carolina,83
12/16/2017,Georgia St.,83,Dayton,88 1
12/16/2017,Northwestern,62,DePaul,60
12/16/2017,Austin Peay,74,Evansville,78 1
12/16/2017,James Madison,76,FIU,67
12/16/2017,Clemson,71,Florida,"69 n   Sunrise, FL"
12/16/2017,Arkansas St.,64,Florida Atlantic,63
12/16/2017,Oral Roberts,83,Florida Gulf Coast,64
12/16/2017,Oklahoma St.,71,Florida St.,"70 n   Sunrise, FL"
12/16/2017,Stetson,84,Fort Wayne,88
12/16/2017,Oregon,68,Fresno St.,61
12/16/2017,Miami FL,59,George Washington,50
12/16/2017,Syracuse,86,Georgetown,79 1
12/16/2017,North Dakota,83,Gonzaga,89 1
12/16/2017,Wisconsin Parkside,50,Green Bay,86
12/16/2017,New Mexico St.,74,Illinois,"69 n   Chicago, IL"
12/16/2017,UMKC,73,Incarnate Word,77
12/16/2017,Notre Dame,77,Indiana,"80 N1  Indianapolis, IN"
12/16/2017,Drake,64,Iowa,"90 N   Des Moines, IA"
12/16/2017,Northern Iowa,65,Iowa St.,"76 N   Des Moines, IA"
12/16/2017,USC Upstate,61,Jacksonville St.,77
12/16/2017,Southeast Missouri St.,71,Kansas St.,89
12/16/2017,Bethune Cookman,74,Kennesaw St.,81
12/16/2017,Virginia Tech,86,Kentucky,93
12/16/2017,Kentucky Christian,40,Liberty,96
12/16/2017,Eastern Michigan,85,Long Beach St.,80
12/16/2017,Cornell,69,Longwood,62
12/16/2017,New Orleans,65,Louisiana Lafayette,87
12/16/2017,Stephen F. Austin,83,LSU,82
12/16/2017,Ohio,96,Marshall,99 1
12/16/2017,Georgia,62,Massachusetts,72
12/16/2017,Louisville,81,Memphis,"72 N   New York, NY"
12/16/2017,Detroit,58,Michigan,"90 N   Detroit, MI"
12/16/2017,Loyola Chicago,56,Milwaukee,73
12/16/2017,Illinois St.,101,Mississippi,97 1
12/16/2017,Tennessee Martin,61,Mississippi St.,92
12/16/2017,North Florida,51,Missouri,85
12/16/2017,Marist,63,Murray St.,100
12/16/2017,Kansas,73,Nebraska,72
12/16/2017,Lyndon St.,31,New Hampshire,111
12/16/2017,Arizona,89,New Mexico,73
12/16/2017,Culver Stockton,51,Nicholls St.,92
12/16/2017,Fairleigh Dickinson,68,NJIT,71
12/16/2017,Niagara,85,Norfolk St.,82
12/16/2017,UNC Greensboro,81,North Carolina St.,76
12/16/2017,LSU Shreveport,85,Northwestern St.,"84 N   Shreveport, LA"
12/16/2017,Michigan St.,86,Oakland,"73 N   Detroit, MI"
12/16/2017,Appalachian St.,67,Ohio St.,80
12/16/2017,Saint Louis,60,Oregon St.,"63 n   Portland, OR"
12/16/2017,UNLV,81,Pacific,76
12/16/2017,McNeese St.,51,Pittsburgh,72
12/16/2017,Linfield,71,Portland St.,116
12/16/2017,College of Charleston,62,Rhode Island,68
12/16/2017,Wagner,84,Rider,90 1
12/16/2017,Seton Hall,65,Rutgers,71
12/16/2017,UC Irvine,66,Saint Mary's,73
12/16/2017,North Texas,86,San Diego,83 1
12/16/2017,Portland,76,Seattle,89
12/16/2017,Eastern Illinois,52,South Alabama,63
12/16/2017,Jacksonville,74,South Carolina St.,83
12/16/2017,Grambling St.,68,Southeastern Louisiana,67
12/16/2017,William Carey,58,Southern Miss,75
12/16/2017,Central Michigan,80,Southern Utah,86
12/16/2017,Vermont,79,St. Bonaventure,"81 n   Rochester, NY"
12/16/2017,SUNY Maritime,67,St. Francis NY,88
12/16/2017,Drexel,60,Temple,63
12/16/2017,Louisiana Tech,60,Texas,75
12/16/2017,Rice,53,Texas Tech,73
12/16/2017,Point,66,The Citadel,110
12/16/2017,Wright St.,77,Toledo,69
12/16/2017,Manhattan,66,Tulsa,80
12/16/2017,Alabama A&M,58,UAB,90
12/16/2017,Cincinnati,77,UCLA,63
12/16/2017,UT Arlington,86,UT Rio Grande Valley,65
12/16/2017,Life Pacific,62,Utah St.,96
12/16/2017,Bethany KS,67,UTSA,95
12/16/2017,Bucknell,79,VCU,85
12/16/2017,Davidson,60,Virginia,80
12/16/2017,IUPUI,59,Washington St.,72
12/16/2017,Arkansas Pine Bluff,74,Weber St.,96
12/16/2017,Indiana St.,65,Western Kentucky,81
12/16/2017,Oklahoma,91,Wichita St.,83
12/16/2017,Texas Southern,66,Wyoming,72
12/16/2017,East Tennessee St.,66,Xavier,68
12/17/2017,Vanderbilt,64,Arizona St.,76
12/17/2017,Air Force,54,Army,"79 n   New York, NY"
12/17/2017,Savannah St.,86,Baylor,118
12/17/2017,Central Connecticut,65,Boston College,84
12/17/2017,Elon,77,Boston University,69
12/17/2017,Siena,87,Bryant,68
12/17/2017,Texas St.,58,Colorado St.,66
12/17/2017,Delaware,68,Delaware St.,59 1
12/17/2017,North Carolina A&T,58,Duquesne,74
